date,time,hospital_id,hospital_name,emirate,hospital_type,day_of_week,is_weekend,is_public_holiday,month,day_of_year,temperature_C,humidity_pct,expected_visits,daily_ER_visits,critical_cases,prev_day_visits,ma_7,ma_14,dow_num,day_sin,day_cos,lag_1,lag_2,lag_3,lag_7,lag_14,is_holiday,days_since_hol,days_to_next_hol
2022-08-06,13:18:29,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,8,218,36.1,51.4,166.4,41,4,65,177.0,188.71428571428572,5,-0.5716666713027052,-0.8204859638785327,65.0,230.0,361.0,203.0,154.0,0,217,118
2022-08-07,22:51:10,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,8,219,31.7,53.9,155.9,62,6,41,159.14285714285714,176.42857142857142,6,-0.5856957398073508,-0.8105309990194823,41.0,65.0,230.0,187.0,234.0,0,218,117
2022-08-08,08:53:00,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,8,220,32.9,56.4,141.4,467,24,62,191.57142857142858,194.71428571428572,0,-0.5995514915196489,-0.8003361849976323,62.0,41.0,65.0,240.0,211.0,0,219,116
2022-08-09,22:21:31,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,8,221,31.5,61.9,138.1,95,9,467,188.71428571428572,195.07142857142858,1,-0.6132298262997502,-0.7899045386224707,467.0,62.0,41.0,115.0,90.0,0,220,115
2022-08-10,10:13:53,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,8,222,32.8,61.1,140.4,78,3,95,148.28571428571428,187.92857142857142,2,-0.6267266965083301,-0.7792391467859886,95.0,467.0,62.0,361.0,178.0,0,221,114
2022-08-11,18:39:07,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,8,223,32.1,40.0,138.7,95,6,78,129.0,188.28571428571428,3,-0.6400381082043503,-0.7683431655492202,78.0,95.0,467.0,230.0,90.0,0,222,113
2022-08-12,02:26:08,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,8,224,31.8,49.9,154.4,211,10,95,149.85714285714286,175.0,4,-0.65316012232693,-0.7572198192083127,95.0,78.0,95.0,65.0,397.0,0,223,112
2022-08-13,22:46:09,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,8,225,37.0,57.4,165.6,259,13,211,181.0,179.0,5,-0.666088855860977,-0.7458723993404063,211.0,95.0,78.0,41.0,203.0,0,224,111
2022-08-14,07:13:31,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,8,226,33.8,59.7,158.1,327,25,259,218.85714285714286,189.0,6,-0.6788204829862355,-0.734304263829602,259.0,211.0,95.0,62.0,187.0,0,225,110
2022-08-15,22:32:30,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,8,227,36.3,60.9,145.9,89,10,327,164.85714285714286,178.21428571428572,0,-0.6913512362094071,-0.722518835873311,327.0,259.0,211.0,467.0,240.0,0,226,109
2022-08-16,10:32:29,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,8,228,32.5,53.8,138.1,87,6,89,163.71428571428572,176.21428571428572,1,-0.7036774074790128,-0.7105196029692745,89.0,327.0,259.0,95.0,115.0,0,227,108
2022-08-17,18:26:03,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,8,229,30.9,58.5,134.5,110,9,87,168.28571428571428,158.28571428571428,2,-0.7157953492826642,-0.6983101158835584,87.0,89.0,327.0,78.0,361.0,0,228,107
2022-08-18,21:23:05,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,8,230,34.4,56.9,141.2,269,19,110,193.14285714285714,161.07142857142858,3,-0.7277014757264236,-0.6858939875998223,110.0,87.0,89.0,95.0,230.0,0,229,106
2022-08-19,22:23:12,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,8,231,31.7,54.2,151.8,245,20,269,198.0,173.92857142857142,4,-0.7393922635959241,-0.673274892250183,269.0,110.0,87.0,211.0,65.0,0,230,105
2022-08-20,13:30:21,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,8,232,36.5,55.1,162.3,298,31,245,203.57142857142858,192.28571428571428,5,-0.7508642533989489,-0.6604565640279754,245.0,269.0,110.0,259.0,41.0,0,231,104
2022-08-21,12:52:40,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,8,233,36.7,50.9,162.4,255,26,298,193.28571428571428,206.07142857142858,6,-0.7621140503891487,-0.6474427960827475,298.0,245.0,269.0,327.0,62.0,0,232,103
2022-08-22,18:27:37,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,8,234,33.0,47.6,137.4,168,14,255,204.57142857142858,184.71428571428572,0,-0.7731383255706026,-0.6342374393978054,255.0,298.0,245.0,89.0,467.0,0,233,102
2022-08-23,19:31:20,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,8,235,33.9,55.1,139.0,59,3,168,200.57142857142858,182.14285714285714,1,-0.7839338166829201,-0.620844401650647,168.0,255.0,298.0,87.0,95.0,0,234,101
2022-08-24,22:15:50,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,8,236,33.4,62.8,137.8,55,1,59,192.71428571428572,180.5,2,-0.7944973291665992,-0.6072676460566135,59.0,168.0,255.0,110.0,78.0,0,235,100
2022-08-25,18:05:14,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,8,237,34.6,66.5,139.7,200,20,55,182.85714285714286,188.0,3,-0.8048257371083452,-0.593511190196115,55.0,59.0,168.0,269.0,95.0,0,236,99
2022-08-26,08:09:42,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,8,238,37.6,68.2,162.9,281,29,200,188.0,193.0,4,-0.8149159841660791,-0.5795791048257612,200.0,55.0,59.0,245.0,211.0,0,237,98
2022-08-27,20:48:39,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,8,239,33.1,58.8,152.8,198,17,281,173.71428571428572,188.64285714285714,5,-0.8247650844733614,-0.5654755126737576,281.0,200.0,55.0,298.0,259.0,0,238,97
2022-08-28,13:10:03,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,8,240,37.5,59.6,162.2,143,12,198,157.71428571428572,175.5,6,-0.8343701235229537,-0.5512045872199277,198.0,281.0,200.0,255.0,327.0,0,239,96
2022-08-29,13:27:28,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,8,241,34.9,61.8,139.5,144,6,143,154.28571428571428,179.42857142857142,0,-0.8437282590292712,-0.5367705514607103,143.0,198.0,281.0,168.0,89.0,0,240,95
2022-08-30,11:16:05,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,8,242,32.6,57.8,134.7,352,25,144,196.14285714285714,198.35714285714286,1,-0.8528367217694595,-0.522177676659508,144.0,143.0,198.0,59.0,87.0,0,241,94
2022-08-31,10:41:59,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,8,243,36.3,71.2,141.8,139,9,352,208.14285714285714,200.42857142857142,2,-0.8616928164028521,-0.5074302810827518,352.0,144.0,143.0,55.0,110.0,0,242,93
2022-09-01,10:54:34,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,9,244,35.2,61.4,139.4,121,12,139,196.85714285714286,189.85714285714286,3,-0.8702939222685674,-0.49253272872205434,139.0,352.0,144.0,200.0,269.0,0,243,92
2022-09-02,13:52:53,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,9,245,36.6,65.4,159.0,227,21,121,189.14285714285714,188.57142857142858,4,-0.8786374941610001,-0.4774894280028391,121.0,139.0,352.0,281.0,245.0,0,244,91
2022-09-03,11:24:32,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,9,246,34.4,51.1,153.9,142,10,227,181.14285714285714,177.42857142857142,5,-0.886721063082993,-0.46230483047981086,227.0,121.0,139.0,198.0,298.0,0,245,90
2022-09-04,11:42:38,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,9,247,39.8,61.3,165.5,129,11,142,179.14285714285714,168.42857142857142,6,-0.8945422369764496,-0.4469834295196741,142.0,227.0,121.0,143.0,255.0,0,246,89
2022-09-05,18:40:03,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,9,248,36.2,57.5,140.5,156,9,129,180.85714285714286,167.57142857142858,0,-0.9020987014301837,-0.43152975897147144,129.0,142.0,227.0,144.0,168.0,0,247,88
2022-09-06,18:30:19,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,9,249,37.2,54.4,142.3,133,6,156,149.57142857142858,172.85714285714286,1,-0.9093882203647925,-0.4159483918249421,156.0,129.0,142.0,352.0,59.0,0,248,87
2022-09-07,18:11:33,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,9,250,34.8,57.4,137.5,60,6,133,138.28571428571428,173.21428571428572,2,-0.9164086366943458,-0.4002439388573056,133.0,156.0,129.0,139.0,55.0,0,249,86
2022-09-08,00:14:00,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,9,251,37.4,56.9,142.4,96,7,60,134.71428571428572,165.78571428571428,3,-0.9231578729647039,-0.38442104726885545,60.0,133.0,156.0,121.0,200.0,0,250,85
2022-09-09,19:43:05,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,9,252,34.4,60.1,152.8,11,1,96,103.85714285714286,146.5,4,-0.9296339319682695,-0.3684843993077793,96.0,60.0,133.0,227.0,281.0,0,251,84
2022-09-10,00:14:12,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,9,253,37.0,65.1,158.1,226,31,11,115.85714285714286,148.5,5,-0.9358348973349941,-0.35243871088460327,11.0,96.0,60.0,142.0,198.0,0,252,83
2022-09-11,18:16:11,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,9,254,36.1,58.5,156.1,282,20,226,137.71428571428572,158.42857142857142,6,-0.9417589340994617,-0.33628873017668287,226.0,11.0,96.0,129.0,143.0,0,253,82
2022-09-12,13:10:13,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,9,255,38.1,62.8,143.1,64,5,282,124.57142857142857,152.71428571428572,0,-0.9474042892438845,-0.32003923622313857,282.0,226.0,11.0,156.0,144.0,0,254,81
2022-09-13,21:32:24,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,9,256,35.0,50.2,137.1,162,10,64,128.71428571428572,139.14285714285714,1,-0.9527692922168511,-0.30369503751065885,64.0,282.0,226.0,133.0,352.0,0,255,80
2022-09-14,21:31:00,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,9,257,36.5,55.7,139.7,28,4,162,124.14285714285714,131.21428571428572,2,-0.9578523554276669,-0.28726097055059635,162.0,64.0,282.0,60.0,139.0,0,256,79
2022-09-15,10:06:42,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,9,258,36.4,58.5,139.4,145,14,28,131.14285714285714,132.92857142857142,3,-0.9626519747161487,-0.2707418984477642,28.0,162.0,64.0,96.0,121.0,0,257,78
2022-09-16,11:14:52,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,9,259,35.8,54.1,154.7,153,20,145,151.42857142857142,127.64285714285714,4,-0.9671667297977312,-0.2541427094613622,145.0,28.0,162.0,11.0,227.0,0,258,77
2022-09-17,18:38:50,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,9,260,37.0,64.9,157.3,182,7,153,145.14285714285714,130.5,5,-0.97139528468375,-0.23746831555846842,153.0,145.0,28.0,226.0,142.0,0,259,76
2022-09-18,21:45:23,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,9,261,37.0,61.4,157.1,59,6,182,113.28571428571429,125.5,6,-0.9753363880767837,-0.2207236509605022,182.0,153.0,145.0,282.0,129.0,0,260,75
2022-09-19,22:14:33,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,9,262,35.2,70.4,136.8,69,9,59,114.0,119.28571428571429,0,-0.9789888737409319,-0.20391367068311472,59.0,182.0,153.0,64.0,156.0,0,261,74
2022-09-20,21:05:52,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,9,263,36.4,66.2,138.9,136,13,69,110.28571428571429,119.5,1,-0.9823516608469237,-0.18704334906991657,69.0,59.0,182.0,162.0,133.0,0,262,73
2022-09-21,21:53:50,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,9,264,36.9,68.7,139.9,82,7,136,118.0,121.07142857142857,2,-0.9854237542919524,-0.17011767832049052,136.0,69.0,59.0,28.0,60.0,0,263,72
2022-09-22,14:48:35,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,9,265,38.8,64.0,143.5,202,15,82,126.14285714285714,128.64285714285714,3,-0.9882042449941422,-0.15314166701312007,82.0,136.0,69.0,145.0,96.0,0,264,71
2022-09-23,12:23:03,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,9,266,32.8,52.2,147.8,63,6,202,113.28571428571429,132.35714285714286,4,-0.9906923101615609,-0.13612033862266704,202.0,82.0,136.0,153.0,11.0,0,265,70
2022-09-24,10:10:45,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,9,267,37.1,72.6,156.9,200,14,63,115.85714285714286,130.5,5,-0.9928872135356962,-0.11905873003404988,63.0,202.0,82.0,182.0,226.0,0,266,69
2022-09-25,20:00:40,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,9,268,38.9,68.1,160.6,358,30,200,158.57142857142858,135.92857142857142,6,-0.994788305609327,-0.10196189005174576,200.0,63.0,202.0,59.0,282.0,0,267,68
2022-09-26,16:25:53,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,9,269,35.4,65.9,136.7,201,11,358,177.42857142857142,145.71428571428572,0,-0.9963950238187231,-0.08483487790576538,358.0,200.0,63.0,69.0,64.0,0,268,67
2022-09-27,11:15:11,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,9,270,40.0,51.5,145.4,35,1,201,163.0,136.64285714285714,1,-0.9977068927101168,-0.06768276175455162,201.0,358.0,200.0,136.0,162.0,0,269,66
2022-09-28,12:31:09,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,9,271,39.7,59.2,144.9,395,30,35,207.71428571428572,162.85714285714286,2,-0.9987235240803972,-0.050510617185222886,35.0,201.0,358.0,82.0,28.0,0,270,65
2022-09-29,11:18:54,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,9,272,40.4,70.1,146.2,224,29,395,210.85714285714286,168.5,3,-0.9994446170919858,-0.033323525711631344,395.0,35.0,201.0,202.0,145.0,0,271,64
2022-09-30,10:18:38,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,9,273,39.9,70.8,162.7,285,28,224,242.57142857142858,177.92857142857142,4,-0.9998699583618592,-0.016126573270657762,224.0,395.0,35.0,63.0,153.0,0,272,63
2022-10-01,12:49:07,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,10,274,39.4,68.7,161.5,43,3,285,220.14285714285714,168.0,5,-0.9999994220246925,0.001075151282798226,285.0,224.0,395.0,200.0,182.0,0,273,62
2022-10-02,22:40:07,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,10,275,39.5,66.3,161.7,71,5,43,179.14285714285714,168.85714285714286,6,-0.999832969770105,0.018276557681691223,43.0,285.0,224.0,358.0,59.0,0,274,61
2022-10-03,22:16:19,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,10,276,38.0,65.6,141.6,26,2,71,154.14285714285714,165.78571428571428,0,-0.9993706508539969,0.03547255575312556,71.0,43.0,285.0,201.0,69.0,0,275,60
2022-10-04,20:59:17,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,10,277,36.0,74.5,137.8,64,4,26,158.28571428571428,160.64285714285714,1,-0.9986126020839734,0.052658056924614005,26.0,71.0,43.0,35.0,136.0,0,276,59
2022-10-05,12:09:34,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,10,278,35.6,63.1,137.1,138,13,64,121.57142857142857,164.64285714285714,2,-0.9975590477788613,0.06982797572987089,64.0,26.0,71.0,395.0,82.0,0,277,58
2022-10-06,20:18:12,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,10,279,41.6,66.4,148.6,94,6,138,103.0,156.92857142857142,3,-0.9962102997023297,0.0869772313136861,138.0,64.0,26.0,224.0,202.0,0,278,57
2022-10-07,22:16:33,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,10,280,35.4,73.2,153.2,58,5,94,70.57142857142857,156.57142857142858,4,-0.9945667569706337,0.1041007489354256,94.0,138.0,64.0,285.0,63.0,0,279,56
2022-10-08,12:02:09,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,10,281,38.9,56.8,160.7,285,18,58,105.14285714285714,162.64285714285714,5,-0.9926289059345095,0.121193461470736,58.0,94.0,138.0,43.0,200.0,0,280,55
2022-10-09,11:32:06,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,10,282,36.0,57.8,154.5,274,24,285,134.14285714285714,156.64285714285714,6,-0.9903973200352558,0.1382503109109819,285.0,58.0,94.0,71.0,358.0,0,281,54
2022-10-10,20:14:22,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,10,283,38.7,62.5,143.2,32,3,274,135.0,144.57142857142858,0,-0.9878726596350429,0.15526624985999563,274.0,285.0,58.0,26.0,201.0,0,282,53
2022-10-11,13:48:23,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,10,284,39.7,58.8,145.1,184,18,32,152.14285714285714,155.21428571428572,1,-0.9850556718215013,0.172236243027682,32.0,274.0,285.0,64.0,35.0,0,283,52
2022-10-12,21:53:32,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,10,285,39.0,72.2,143.9,91,10,184,145.42857142857142,133.5,2,-0.981947190186646,0.18915526872004093,184.0,32.0,274.0,138.0,395.0,0,284,51
2022-10-13,22:33:52,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,10,286,38.7,68.3,143.4,42,1,91,138.0,120.5,3,-0.9785481345802031,0.20601832032517084,91.0,184.0,32.0,94.0,224.0,0,285,50
2022-10-14,13:52:16,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,10,287,38.2,67.5,159.6,113,7,42,145.85714285714286,108.21428571428571,4,-0.9748595108374125,0.22282040779479959,42.0,91.0,184.0,58.0,285.0,0,286,49
2022-10-15,11:03:15,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,10,288,39.4,60.8,162.5,184,13,113,131.42857142857142,118.28571428571429,5,-0.9708824104813836,0.23955655912092708,113.0,42.0,91.0,285.0,43.0,0,287,48
2022-10-16,13:35:47,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,10,289,36.0,73.1,155.2,78,4,184,103.42857142857143,118.78571428571429,6,-0.9666180104000972,0.2562218218071163,184.0,113.0,42.0,274.0,71.0,0,288,47
2022-10-17,08:35:03,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,10,290,36.7,64.1,140.0,142,14,78,119.14285714285714,127.07142857142857,0,-0.9620675724981452,0.27281126433401914,78.0,184.0,113.0,32.0,26.0,0,289,46
2022-10-18,23:10:34,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,10,291,40.5,53.2,147.5,166,16,142,116.57142857142857,134.35714285714286,1,-0.957232443323312,0.28931997761869527,142.0,78.0,184.0,184.0,64.0,0,290,45
2022-10-19,10:37:33,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,10,292,38.9,56.1,144.5,98,5,166,117.57142857142857,131.5,2,-0.9521140536681102,0.3057430764672831,166.0,142.0,78.0,91.0,138.0,0,291,44
2022-10-20,13:40:36,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,10,293,36.3,81.9,139.7,205,15,98,140.85714285714286,139.42857142857142,3,-0.9467139181463862,0.3220757010206104,98.0,166.0,142.0,42.0,94.0,0,292,43
2022-10-21,13:49:09,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,10,294,38.7,59.8,161.9,334,30,205,172.42857142857142,159.14285714285714,4,-0.9410336347451197,0.3383130181923076,205.0,98.0,166.0,113.0,58.0,0,293,42
2022-10-22,11:00:10,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,10,295,37.0,68.4,158.3,353,31,334,196.57142857142858,164.0,5,-0.9350748843515574,0.3544502230989869,334.0,205.0,98.0,184.0,285.0,0,294,41
2022-10-23,20:16:10,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,10,296,37.5,60.8,159.7,161,7,353,208.42857142857142,155.92857142857142,6,-0.9288394302558068,0.3704825404820963,353.0,334.0,205.0,78.0,274.0,0,295,40
2022-10-24,10:31:24,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,10,297,40.2,75.4,147.9,89,9,161,200.85714285714286,160.0,0,-0.9223291176290545,0.3864052261209853,161.0,353.0,334.0,142.0,32.0,0,296,39
2022-10-25,14:42:16,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,10,298,37.4,58.4,142.5,163,9,89,200.42857142857142,158.5,1,-0.9155458729775467,0.40221356823680365,89.0,161.0,353.0,166.0,184.0,0,297,38
2022-10-26,11:45:56,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,10,299,38.9,77.5,145.7,188,11,163,213.28571428571428,165.42857142857142,2,-0.9084917035725082,0.41790288888678667,163.0,89.0,161.0,98.0,91.0,0,298,37
2022-10-27,11:10:40,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,10,300,36.6,63.3,141.5,194,11,188,211.71428571428572,176.28571428571428,3,-0.9011686968561569,0.4334685453485363,188.0,163.0,89.0,205.0,42.0,0,299,36
2022-10-28,12:36:09,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,10,301,38.4,65.1,162.4,186,14,194,190.57142857142858,181.5,4,-0.8935790198239952,0.4489059314938798,194.0,188.0,163.0,334.0,113.0,0,300,35
2022-10-29,19:10:33,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,10,302,38.1,49.9,162.0,158,14,186,162.71428571428572,179.64285714285714,5,-0.8857249183835637,0.4642104791518923,186.0,194.0,188.0,353.0,184.0,0,301,34
2022-10-30,13:30:43,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,10,303,39.7,63.1,165.8,352,37,158,190.0,199.21428571428572,6,-0.8776087166898392,0.4793776594606945,158.0,186.0,194.0,161.0,78.0,0,302,33
2022-10-31,22:14:55,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,10,304,37.5,67.1,144.0,225,13,352,209.42857142857142,205.14285714285714,0,-0.8692328164574792,0.49440298420761813,352.0,158.0,186.0,89.0,142.0,0,303,32
2022-11-01,12:29:24,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,11,305,39.0,72.3,147.1,199,14,225,214.57142857142858,207.5,1,-0.8605996962501181,0.5092820071573356,225.0,352.0,158.0,163.0,166.0,0,304,31
2022-11-02,12:09:18,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,11,306,35.7,71.0,140.8,414,22,199,246.85714285714286,230.07142857142858,2,-0.8517119107469189,0.5240103253675756,199.0,225.0,352.0,188.0,98.0,0,305,30
2022-11-03,20:17:21,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,11,307,36.1,70.7,141.9,154,8,414,241.14285714285714,226.42857142857142,3,-0.8425720899866032,0.5385835804920232,414.0,199.0,225.0,194.0,205.0,0,306,29
2022-11-04,19:58:40,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,11,308,36.0,59.8,159.1,89,8,154,227.28571428571428,208.92857142857142,4,-0.8331829385891785,0.5529974600700271,154.0,414.0,199.0,186.0,334.0,0,307,28
2022-11-05,10:33:28,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,11,309,35.5,68.8,158.0,141,16,89,224.85714285714286,193.78571428571428,5,-0.8235472349556007,0.5672476988027229,89.0,154.0,414.0,158.0,353.0,0,308,27
2022-11-06,11:09:31,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,11,310,41.2,63.6,171.0,210,21,141,204.57142857142858,197.28571428571428,6,-0.8136678304455991,0.5813300798152042,141.0,89.0,154.0,352.0,161.0,0,309,26
2022-11-07,22:51:55,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,11,311,34.8,63.0,140.3,116,6,210,189.0,199.21428571428572,0,-0.8035476485339116,0.5952404359043674,210.0,141.0,89.0,225.0,89.0,0,310,25
2022-11-08,22:53:18,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,11,312,36.5,63.6,143.9,139,13,116,180.42857142857142,197.5,1,-0.7931896839451843,0.6089746507720486,116.0,210.0,141.0,199.0,163.0,0,311,24
2022-11-09,21:40:42,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Wednesday,0,0,11,313,36.1,61.2,143.4,26,1,139,125.0,185.92857142857142,2,-0.7825970017677834,0.6225286602431057,139.0,116.0,210.0,414.0,188.0,0,312,23
2022-11-10,13:58:55,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Thursday,0,0,11,314,38.3,63.9,148.1,267,26,26,141.14285714285714,191.14285714285714,3,-0.7717727365467837,0.6358984534680745,26.0,139.0,116.0,154.0,194.0,0,313,22
2022-11-11,07:52:12,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Friday,1,0,11,315,37.3,59.1,163.8,116,7,267,145.0,186.14285714285714,4,-0.7607200913564104,0.6490800741100398,267.0,26.0,139.0,89.0,186.0,0,314,21
2022-11-12,10:15:17,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Saturday,1,0,11,316,36.3,65.7,162.1,165,14,116,148.42857142857142,186.64285714285714,5,-0.7494423368521953,0.6620696215153815,116.0,267.0,26.0,141.0,158.0,0,315,20
2022-11-13,18:01:17,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Sunday,1,0,11,317,34.8,61.4,158.9,177,14,165,143.71428571428572,174.14285714285714,6,-0.7379428103031386,0.6748632518680403,165.0,116.0,267.0,210.0,352.0,0,316,19
2022-11-14,12:54:01,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Monday,0,0,11,318,35.7,56.3,144.1,141,15,177,147.28571428571428,168.14285714285714,0,-0.7262249146041543,0.6874571793269664,177.0,165.0,116.0,116.0,225.0,0,317,18
2022-11-15,19:40:21,3,Sheikh Khalifa Hospital,Abu Dhabi,Public,Tuesday,0,0,11,319,36.7,69.7,146.3,107,2,141,142.71428571428572,161.57142857142858,1,-0.7142921172691032,0.699847677146407,141.0,177.0,165.0,139.0,199.0,0,318,17
